filename,label,class,num_channels,sample_rate,bit_depth,avg_rms,length_in_seconds,length_in_frames
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-25.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.026388675,3.0350113378684807,133844
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-26.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.026834857,3.034988662131519,133843
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-27.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.025197135,3.0350113378684807,133844
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-28.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.027227229,3.034988662131519,133843
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-29.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.025750604,3.034988662131519,133843
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-3.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.025803257,3.035986394557823,133887
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-30.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.025427826,3.0350113378684807,133844
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-31.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.026329499,3.034988662131519,133843
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-32.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.026628746,3.0350113378684807,133844
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-33.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.02685635,3.034988662131519,133843
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-34.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.027566157,3.034988662131519,133843
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-35.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.026046088,3.0350113378684807,133844
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-36.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.026631424,3.034988662131519,133843
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-37.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.025511162,3.0350113378684807,133844
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-38.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.026186112,3.034988662131519,133843
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-39.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.025184648,3.034988662131519,133843
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-4.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.02450597,3.0360090702947846,133888
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-40.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.025988279,3.0350113378684807,133844
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-41.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.025735013,3.034988662131519,133843
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-42.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.024618743,3.0350113378684807,133844
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-43.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.02415936,3.034988662131519,133843
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-44.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.025589615,3.034988662131519,133843
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-45.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.025790224,3.0350113378684807,133844
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-46.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.026961096,3.034988662131519,133843
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-47.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.02639056,3.0350113378684807,133844
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-48.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.025784153,3.034988662131519,133843
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-49.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.026048223,3.034988662131519,133843
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-5.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.025792552,3.0360090702947846,133888
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-50.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.026686046,3.0350113378684807,133844
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-51.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.026468387,3.034988662131519,133843
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-52.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.013242248,3.0350113378684807,133844
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-6.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.02545233,3.034988662131519,133843
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-7.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.025806908,3.0350113378684807,133844
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-8.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.025974328,3.034988662131519,133843
data\Parsed_Not_Capuchinbird_Clips\night-insect-sounds-9.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.02489092,3.034988662131519,133843
data\Parsed_Not_Capuchinbird_Clips\pheasant-sound-0.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.0055755144,3.5129931972789117,154923
data\Parsed_Not_Capuchinbird_Clips\pheasant-sound-1.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.0053839027,3.5129931972789117,154923
data\Parsed_Not_Capuchinbird_Clips\pheasant-sound-2.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.0032761567,3.512018140589569,154880
data\Parsed_Not_Capuchinbird_Clips\pheasant-sound-3.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.0034626923,3.5119954648526077,154879
data\Parsed_Not_Capuchinbird_Clips\pond-bird-call-sound-effect-0.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.023847688,3.838979591836735,169299
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-0.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.004344768,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-1.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.015988763,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-10.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.044049915,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-11.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.090588175,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-12.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.07342966,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-13.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.038872927,3.002018140589569,132389
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-14.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.05659057,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-15.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.0692164,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-16.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.08708625,3.002018140589569,132389
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-17.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.069041945,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-18.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.05693188,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-19.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.048660215,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-2.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.023561643,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-20.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.03761756,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-21.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.04648622,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-22.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.061265983,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-23.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.043010373,3.002018140589569,132389
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-24.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.07520023,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-25.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.06770793,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-26.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.03207289,3.002018140589569,132389
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-27.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.03435814,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-28.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.07829158,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-29.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.028979693,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-3.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.019183021,3.002018140589569,132389
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-30.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.024554577,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-31.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.03104612,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-32.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.059489906,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-33.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.0381761,3.002018140589569,132389
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-34.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.05612159,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-35.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.08866028,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-36.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.06413952,3.002018140589569,132389
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-37.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.045189936,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-38.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.086038835,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-39.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.06881483,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-4.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.018534558,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-40.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.056337222,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-41.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.023094919,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-42.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.03838479,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-43.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.038389698,3.002018140589569,132389
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-44.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.018791275,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-45.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.015270615,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-46.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.009306248,3.002018140589569,132389
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-47.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.004220019,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-5.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.021605823,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-6.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.024617909,3.002018140589569,132389
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-7.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.023496574,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-8.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.0412097,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\rain-thunder-and-crickets-sound-effect-9.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.030451948,3.001995464852608,132388
data\Parsed_Not_Capuchinbird_Clips\robin-chirping-0.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.01918842,3.048979591836735,134460
data\Parsed_Not_Capuchinbird_Clips\robin-chirping-1.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.014685196,3.048979591836735,134460
data\Parsed_Not_Capuchinbird_Clips\robin-chirping-10.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.0036489111,3.048979591836735,134460
data\Parsed_Not_Capuchinbird_Clips\robin-chirping-11.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.032793827,3.048979591836735,134460
data\Parsed_Not_Capuchinbird_Clips\robin-chirping-12.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.0065462384,3.048979591836735,134460
data\Parsed_Not_Capuchinbird_Clips\robin-chirping-13.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.012555486,3.048979591836735,134460
data\Parsed_Not_Capuchinbird_Clips\robin-chirping-14.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.027549617,3.047981859410431,134416
data\Parsed_Not_Capuchinbird_Clips\robin-chirping-15.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.007035766,3.0480045351473923,134417
data\Parsed_Not_Capuchinbird_Clips\robin-chirping-16.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.012674791,3.0480045351473923,134417
data\Parsed_Not_Capuchinbird_Clips\robin-chirping-17.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.011321657,3.0480045351473923,134417
data\Parsed_Not_Capuchinbird_Clips\robin-chirping-18.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.027593346,3.0480045351473923,134417
data\Parsed_Not_Capuchinbird_Clips\robin-chirping-19.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.021929938,3.0480045351473923,134417
data\Parsed_Not_Capuchinbird_Clips\robin-chirping-2.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.01191437,3.048979591836735,134460
data\Parsed_Not_Capuchinbird_Clips\robin-chirping-20.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.014138902,3.0480045351473923,134417
data\Parsed_Not_Capuchinbird_Clips\robin-chirping-21.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.028266938,3.0480045351473923,134417
data\Parsed_Not_Capuchinbird_Clips\robin-chirping-22.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.004271219,3.0480045351473923,134417
data\Parsed_Not_Capuchinbird_Clips\robin-chirping-23.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.015375446,3.047981859410431,134416
data\Parsed_Not_Capuchinbird_Clips\robin-chirping-24.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.01347323,3.047981859410431,134416
data\Parsed_Not_Capuchinbird_Clips\robin-chirping-25.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.041171666,3.0480045351473923,134417
data\Parsed_Not_Capuchinbird_Clips\robin-chirping-26.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.017745137,3.0480045351473923,134417
data\Parsed_Not_Capuchinbird_Clips\robin-chirping-27.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.021264503,3.0480045351473923,134417
data\Parsed_Not_Capuchinbird_Clips\robin-chirping-28.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.008481198,3.0480045351473923,134417
data\Parsed_Not_Capuchinbird_Clips\robin-chirping-29.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.033799183,3.0480045351473923,134417
data\Parsed_Not_Capuchinbird_Clips\robin-chirping-3.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.014320956,3.048979591836735,134460
data\Parsed_Not_Capuchinbird_Clips\robin-chirping-30.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.017673852,3.0480045351473923,134417
data\Parsed_Not_Capuchinbird_Clips\robin-chirping-31.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.014038869,3.0480045351473923,134417
data\Parsed_Not_Capuchinbird_Clips\robin-chirping-32.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.010691792,3.0480045351473923,134417
data\Parsed_Not_Capuchinbird_Clips\robin-chirping-33.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.028491579,3.047981859410431,134416
data\Parsed_Not_Capuchinbird_Clips\robin-chirping-4.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.012603756,3.048979591836735,134460
data\Parsed_Not_Capuchinbird_Clips\robin-chirping-5.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.022207566,3.048979591836735,134460
data\Parsed_Not_Capuchinbird_Clips\robin-chirping-6.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.023643257,3.048979591836735,134460
data\Parsed_Not_Capuchinbird_Clips\robin-chirping-7.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.012383372,3.048979591836735,134460
data\Parsed_Not_Capuchinbird_Clips\robin-chirping-8.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.026396455,3.048979591836735,134460
data\Parsed_Not_Capuchinbird_Clips\robin-chirping-9.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.012220373,3.048979591836735,134460
data\Parsed_Not_Capuchinbird_Clips\rooster-call-sound-0.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.07091383,3.9429931972789114,173886
data\Parsed_Not_Capuchinbird_Clips\screech-owl-sounds-at-night-0.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.056181904,3.2189795918367348,141957
data\Parsed_Not_Capuchinbird_Clips\screech-owl-sounds-at-night-1.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.048072923,3.2189795918367348,141957
data\Parsed_Not_Capuchinbird_Clips\screech-owl-sounds-at-night-2.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.05834881,3.2189795918367348,141957
data\Parsed_Not_Capuchinbird_Clips\screech-owl-sounds-at-night-3.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.021714985,3.2189795918367348,141957
data\Parsed_Not_Capuchinbird_Clips\screech-owl-sounds-at-night-4.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.03520092,3.2189795918367348,141957
data\Parsed_Not_Capuchinbird_Clips\screech-owl-sounds-at-night-5.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.04295632,3.217981859410431,141913
data\Parsed_Not_Capuchinbird_Clips\screech-owl-sounds-at-night-6.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.0130816465,3.2180045351473923,141914
data\Parsed_Not_Capuchinbird_Clips\screech-owl-sounds-at-night-7.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.040686153,3.2180045351473923,141914
data\Parsed_Not_Capuchinbird_Clips\seagull-sound-in-distance-0.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.034292948,3.3039909297052152,145706
data\Parsed_Not_Capuchinbird_Clips\seagull-sound-in-distance-1.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.030033868,3.3029931972789117,145662
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-0.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.043338694,3.040997732426304,134108
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-1.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.030937172,3.040997732426304,134108
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-10.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.028930234,3.040997732426304,134108
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-11.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.019584011,3.040997732426304,134108
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-12.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.021693463,3.040997732426304,134108
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-13.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.008368491,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-14.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.017077088,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-15.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.028981686,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-16.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.033407006,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-17.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.023601547,3.04,134064
data\Parsed_Not_Capuchinbird_Clips\sparrow-sound-effect-18.wav,Parsed_Not_Capuchinbird_Clips,[0. 0. 1. 0.],2,44100,16,0.028894074,3.04,134064
